119.632 5000 1.5 0.3048 71.3 0.00336729 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
118.122 6300 1.5 0.3048 71.3 0.00336729 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
115.372 8000 1.5 0.3048 71.3 0.00336729 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
113.492 10000 1.5 0.3048 71.3 0.00336729 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
109.222 12500 1.5 0.3048 71.3 0.00336729 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
106.582 16000 1.5 0.3048 71.3 0.00336729 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0
121.851 315 1.5 0.3048 39.6 0.00392107 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
124.001 400 1.5 0.3048 39.6 0.00392107 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
126.661 500 1.5 0.3048 39.6 0.00392107 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
128.311 630 1.5 0.3048 39.6 0.00392107 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
128.831 800 1.5 0.3048 39.6 0.00392107 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
127.581 1000 1.5 0.3048 39.6 0.00392107 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
125.211 1250 1.5 0.3048 39.6 0.00392107 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
122.211 1600 1.5 0.3048 39.6 0.00392107 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
122.101 2000 1.5 0.3048 39.6 0.00392107 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
120.981 2500 1.5 0.3048 39.6 0.00392107 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
119.111 3150 1.5 0.3048 39.6 0.00392107 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
117.741 4000 1.5 0.3048 39.6 0.00392107 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
116.241 5000 1.5 0.3048 39.6 0.00392107 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
114.751 6300 1.5 0.3048 39.6 0.00392107 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
112.251 8000 1.5 0.3048 39.6 0.00392107 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
108.991 10000 1.5 0.3048 39.6 0.00392107 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
106.111 12500 1.5 0.3048 39.6 0.00392107 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
127.564 400 3 0.3048 71.3 0.00425727 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
128.454 500 3 0.3048 71.3 0.00425727 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
129.354 630 3 0.3048 71.3 0.00425727 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
129.494 800 3 0.3048 71.3 0.00425727 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
129.004 1000 3 0.3048 71.3 0.00425727 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
127.634 1250 3 0.3048 71.3 0.00425727 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
126.514 1600 3 0.3048 71.3 0.00425727 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
125.524 2000 3 0.3048 71.3 0.00425727 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
124.024 2500 3 0.3048 71.3 0.00425727 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
121.514 3150 3 0.3048 71.3 0.00425727 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
120.264 4000 3 0.3048 71.3 0.00425727 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
118.134 5000 3 0.3048 71.3 0.00425727 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
116.134 6300 3 0.3048 71.3 0.00425727 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
114.634 8000 3 0.3048 71.3 0.00425727 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
110.224 10000 3 0.3048 71.3 0.00425727 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
126.159 400 3 0.3048 55.5 0.00452492 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
128.179 500 3 0.3048 55.5 0.00452492 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
129.569 630 3 0.3048 55.5 0.00452492 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
129.949 800 3 0.3048 55.5 0.00452492 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
129.329 1000 3 0.3048 55.5 0.00452492 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
127.329 1250 3 0.3048 55.5 0.00452492 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
124.439 1600 3 0.3048 55.5 0.00452492 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
123.069 2000 3 0.3048 55.5 0.00452492 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
122.439 2500 3 0.3048 55.5 0.00452492 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
120.189 3150 3 0.3048 55.5 0.00452492 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
118.689 4000 3 0.3048 55.5 0.00452492 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
117.309 5000 3 0.3048 55.5 0.00452492 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
115.679 6300 3 0.3048 55.5 0.00452492 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
113.799 8000 3 0.3048 55.5 0.00452492 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
112.169 10000 3 0.3048 55.5 0.00452492 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
123.312 315 3 0.3048 39.6 0.00495741 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
125.472 400 3 0.3048 39.6 0.00495741 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
127.632 500 3 0.3048 39.6 0.00495741 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
129.292 630 3 0.3048 39.6 0.00495741 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
129.552 800 3 0.3048 39.6 0.00495741 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
128.312 1000 3 0.3048 39.6 0.00495741 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
125.802 1250 3 0.3048 39.6 0.00495741 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
122.782 1600 3 0.3048 39.6 0.00495741 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
120.532 2000 3 0.3048 39.6 0.00495741 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
120.162 2500 3 0.3048 39.6 0.00495741 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
118.922 3150 3 0.3048 39.6 0.00495741 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
116.792 4000 3 0.3048 39.6 0.00495741 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
115.792 5000 3 0.3048 39.6 0.00495741 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
114.042 6300 3 0.3048 39.6 0.00495741 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
110.652 8000 3 0.3048 39.6 0.00495741 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
123.118 315 3 0.3048 31.7 0.00529514 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
125.398 400 3 0.3048 31.7 0.00529514 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
127.548 500 3 0.3048 31.7 0.00529514 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
128.698 630 3 0.3048 31.7 0.00529514 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
128.708 800 3 0.3048 31.7 0.00529514 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
126.838 1000 3 0.3048 31.7 0.00529514 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
124.838 1250 3 0.3048 31.7 0.00529514 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
122.088 1600 3 0.3048 31.7 0.00529514 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
120.088 2000 3 0.3048 31.7 0.00529514 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
119.598 2500 3 0.3048 31.7 0.00529514 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
118.108 3150 3 0.3048 31.7 0.00529514 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
115.608 4000 3 0.3048 31.7 0.00529514 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
113.858 5000 3 0.3048 31.7 0.00529514 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
109.718 6300 3 0.3048 31.7 0.00529514 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
126.395 250 4 0.3048 71.3 0.00497773 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
128.175 315 4 0.3048 71.3 0.00497773 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
129.575 400 4 0.3048 71.3 0.00497773 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
130.715 500 4 0.3048 71.3 0.00497773 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
131.615 630 4 0.3048 71.3 0.00497773 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
131.755 800 4 0.3048 71.3 0.00497773 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
131.015 1000 4 0.3048 71.3 0.00497773 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
129.395 1250 4 0.3048 71.3 0.00497773 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
126.645 1600 4 0.3048 71.3 0.00497773 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
124.395 2000 4 0.3048 71.3 0.00497773 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
123.775 2500 4 0.3048 71.3 0.00497773 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
121.775 3150 4 0.3048 71.3 0.00497773 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
119.535 4000 4 0.3048 71.3 0.00497773 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
117.785 5000 4 0.3048 71.3 0.00497773 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
116.165 6300 4 0.3048 71.3 0.00497773 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
113.665 8000 4 0.3048 71.3 0.00497773 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
110.905 10000 4 0.3048 71.3 0.00497773 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
107.405 12500 4 0.3048 71.3 0.00497773 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
123.543 250 4 0.3048 39.6 0.00579636 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
126.843 315 4 0.3048 39.6 0.00579636 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
128.633 400 4 0.3048 39.6 0.00579636 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
130.173 500 4 0.3048 39.6 0.00579636 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
131.073 630 4 0.3048 39.6 0.00579636 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
130.723 800 4 0.3048 39.6 0.00579636 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
128.723 1000 4 0.3048 39.6 0.00579636 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
126.343 1250 4 0.3048 39.6 0.00579636 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
123.213 1600 4 0.3048 39.6 0.00579636 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
120.963 2000 4 0.3048 39.6 0.00579636 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
120.233 2500 4 0.3048 39.6 0.00579636 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
118.743 3150 4 0.3048 39.6 0.00579636 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
115.863 4000 4 0.3048 39.6 0.00579636 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
113.733 5000 4 0.3048 39.6 0.00579636 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
128.144 1250 0 0.2286 71.3 0.00214345 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0
129.134 1600 0 0.2286 71.3 0.00214345 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0
128.244 2000 0 0.2286 71.3 0.00214345 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0
128.354 2500 0 0.2286 71.3 0.00214345 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0
127.834 3150 0 0.2286 71.3 0.00214345 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0
125.824 4000 0 0.2286 71.3 0.00214345 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0
124.304 5000 0 0.2286 71.3 0.00214345 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0
122.044 6300 0 0.2286 71.3 0.00214345 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0
118.024 8000 0 0.2286 71.3 0.00214345 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0
118.134 10000 0 0.2286 71.3 0.00214345 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0
117.624 12500 0 0.2286 71.3 0.00214345 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0
114.984 16000 0 0.2286 71.3 0.00214345 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0
114.474 20000 0 0.2286 71.3 0.00214345 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0
119.54 315 0 0.2286 55.5 0.00229336 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
121.66 400 0 0.2286 55.5 0.00229336 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
123.78 500 0 0.2286 55.5 0.00229336 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
126.16 630 0 0.2286 55.5 0.00229336 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
127.53 800 0 0.2286 55.5 0.00229336 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
128.29 1000 0 0.2286 55.5 0.00229336 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
127.91 1250 0 0.2286 55.5 0.00229336 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
126.79 1600 0 0.2286 55.5 0.00229336 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
126.54 2000 0 0.2286 55.5 0.00229336 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
126.54 2500 0 0.2286 55.5 0.00229336 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
125.16 3150 0 0.2286 55.5 0.00229336 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
123.41 4000 0 0.2286 55.5 0.00229336 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
122.41 5000 0 0.2286 55.5 0.00229336 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
118.41 6300 0 0.2286 55.5 0.00229336 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
121.055 315 0 0.2286 39.6 0.00253511 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
123.565 400 0 0.2286 39.6 0.00253511 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
126.195 500 0 0.2286 39.6 0.00253511 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
128.705 630 0 0.2286 39.6 0.00253511 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
130.205 800 0 0.2286 39.6 0.00253511 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
130.435 1000 0 0.2286 39.6 0.00253511 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
129.395 1250 0 0.2286 39.6 0.00253511 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
127.095 1600 0 0.2286 39.6 0.00253511 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
125.305 2000 0 0.2286 39.6 0.00253511 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
125.025 2500 0 0.2286 39.6 0.00253511 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
124.625 3150 0 0.2286 39.6 0.00253511 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
123.465 4000 0 0.2286 39.6 0.00253511 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
122.175 5000 0 0.2286 39.6 0.00253511 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
117.465 6300 0 0.2286 39.6 0.00253511 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
120.595 315 0 0.2286 31.7 0.0027238 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
123.635 400 0 0.2286 31.7 0.0027238 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
126.675 500 0 0.2286 31.7 0.0027238 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
129.465 630 0 0.2286 31.7 0.0027238 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
130.725 800 0 0.2286 31.7 0.0027238 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
130.595 1000 0 0.2286 31.7 0.0027238 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
128.805 1250 0 0.2286 31.7 0.0027238 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
125.625 1600 0 0.2286 31.7 0.0027238 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
123.455 2000 0 0.2286 31.7 0.0027238 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
123.445 2500 0 0.2286 31.7 0.0027238 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
123.445 3150 0 0.2286 31.7 0.0027238 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
122.035 4000 0 0.2286 31.7 0.0027238 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
